"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z"
471569828489998,"37.23.1",2017,"231I","231",40,"100",0,5,42,9.61994455978481,0.367668499520779,0.0303081306875144,52,3,35.863138,-81.739527,0
471569841489998,"37.5.4",2018,"M221D","M221",40,"100",1,6,20,10.5370587852179,0.729544354663333,0.075776846903567,32,5,36.385494,-81.219559,0
471569842489998,"37.77.14",2018,"231I","231",40,"500",0,2,12,8.18766221213357,0.432496972370482,0.426221255450427,20,4,36.402723,-78.647718,0
471569868489998,"37.123.43",2018,"231I","231",40,"500",0,5,18,5.65261001662064,0.0339736965107777,0.355384896038511,9,4,35.497901,-80.074509,0
471569886489998,"37.37.31",2018,"231I","231",40,"500",0,2,0,9.51158537838232,0.687883914175568,0.112717533769355,54,5,35.61915,-79.399112,0
471569979489998,"37.23.42",2017,"231I","231",40,"500",0,3,22,13.2321308077832,0.773659386581879,0.0835039505223506,80,4,35.680009,-81.657456,0
471569980489998,"37.45.21",2018,"231I","231",40,"500",0,4,25,8.77167157514588,0.399082154287575,0.186545658104228,64,5,35.548316,-81.556565,0
471570050489998,"37.169.42",2018,"231I","231",40,"500",0,1,53,12.8524511280923,0.547488534016432,0.042856659570401,71,4,36.426481,-80.289712,0
471570057489998,"37.3.31",2018,"231I","231",40,"500",0,4,18,10.5993231941437,0.461140324723559,0.381738285547845,89,4,35.828602,-81.122743,0
471570061489998,"37.173.4",2018,"M221D","M221",40,"500",0,5,68,12.8960588294771,0.25024038099007,0.14116644061706,95,4,35.331255,-83.433473,0
471570064489998,"37.113.50",2018,"M221D","M221",40,"500",0,5,45,19.3126577663459,1.01326626144558,0.0454693576257647,65,3,35.242478,-83.615234,0
471570076489998,"37.115.18",2018,"M221D","M221",40,"500",0,5,32,12.1512210873247,0.586639191756654,0,60,5,35.950995,-82.546559,0
471570083489998,"37.23.30",2017,"231I","231",40,"100",1,2,34,9.28007543072792,0.606424385057813,0.306986795524431,25,4,35.766469,-81.929829,0
471570087489998,"37.111.34",2018,"231I","231",40,"500",0,2,32,11.5640066585937,0.723096128102888,0.172399658302872,93,4,35.582618,-82.061007,0
471570092489998,"37.161.20",2018,"231I","231",40,"500",0,6,10,8.37347000950024,0.0731452135529988,0.0638485153471997,6,4,35.477589,-81.960359,0
471570099489998,"37.125.35",2018,"232J","232",40,"500",0,5,6,12.0999834710631,0.655807270040902,0.11894516733217,108,4,35.331604,-79.560641,0
471570103489998,"37.193.18",2018,"231I","231",40,"500",0,3,30,10.7356055165254,0.514992341065681,0.190735589924473,67,5,36.222105,-81.240939,0
471570120489998,"37.185.2",2018,"231I","231",40,"500",0,4,12,8.3779472426126,0.0706110545457001,0.101779198222082,3,4,36.479202,-77.999283,0
471570190489998,"37.127.54",2018,"232H","232",40,"500",0,3,0,11.1341366975621,0.592450133696317,0.149030120487199,68,5,35.808823,-78.160986,0
471570199489998,"37.29.13",2018,"232I","232",40,"500",0,5,0,26.9046464388588,0.176431737718453,0.0356298542745415,3,3,36.394475,-76.296329,0
471570283489998,"37.21.89",2018,"M221D","M221",40,"500",0,6,34,11.0387066035048,0.499847341920489,0.483234510315806,87,4,35.718485,-82.518975,0
471570286489998,"37.87.35",2018,"M221D","M221",40,"500",0,3,42,8.63507645910246,0.139591859048965,0.441933382530568,13,4,35.631913,-82.920052,0
471570289489998,"37.99.26",2018,"M221D","M221",40,"500",0,4,12,12.4173111173319,0.712294142117048,0.160092683178589,90,5,35.255073,-82.991548,0
471570303489998,"37.99.34",2018,"M221D","M221",40,"500",0,7,18,13.557935648454,0.606658608376746,0.0639909915232807,86,4,35.102506,-83.029156,0
471570316489998,"37.199.12",2017,"M221D","M221",40,"500",0,3,40,10.865648056711,0.297000056737364,0.148723413449574,74,4,35.926155,-82.202408,0
471570324489998,"37.9.9",2018,"M221D","M221",40,"500",0,4,60,9.44339716415655,0.651943245062515,0.124657890963762,33,4,36.525133,-81.484263,0
471570332489998,"37.159.9",2017,"231I","231",40,"500",0,4,25,13.0776654389586,0.741406866182963,0.190925301654138,55,4,35.526292,-80.375191,0
471570370489998,"37.37.22",2018,"231I","231",40,"500",0,4,12,8.08188096918038,0.301595665555267,0.333413418144019,23,4,35.769841,-79.162814,0
471570371489998,"37.37.24",2018,"231I","231",40,"500",0,3,0,20.0316000359432,0.316082552879022,0.0474592652320726,30,6,35.620988,-79.084594,0
471570386489998,"37.183.154",2018,"232H","232",40,"500",0,5,2,9.47190176664238,0.196741733888692,0.269778998379578,29,3,35.588637,-78.628105,0
471570393489998,"37.85.44",2018,"232H","232",40,"500",0,6,30,8.10177114291523,0.511777739770741,0.292828078078517,21,4,35.440242,-78.862715,0
471570444489998,"37.91.52",2017,"232I","232",40,"500",0,4,3,8.74388675335835,0.131098485268771,0.0389584008005292,1,4,36.440779,-77.056031,0
471570500489998,"37.99.69",2018,"M221D","M221",40,"500",0,4,42,10.2995292625587,0.688341138195426,0.0234771191515462,84,5,35.253593,-83.292013,0
471570502489998,"37.113.69",2018,"M221D","M221",40,"500",0,3,15,11.8953100001639,0.661000910330176,0,73,5,35.169749,-83.281391,0
471570506489998,"37.189.13",2018,"M221D","M221",40,"500",0,3,55,13.2623527324529,0.731817772889436,0.0394091045704885,56,5,36.254251,-81.773572,0
471570507489998,"37.189.24",2018,"M221D","M221",40,"500",0,2,45,10.8118803524991,0.720286774092355,0.232855510862756,63,4,36.242339,-81.710504,0
471570511489998,"37.193.42",2018,"M221D","M221",40,"100",0,5,32,9.44759371623415,0.481383209122854,0.121801601688881,56,4,36.336654,-81.237099,0
471570514489998,"37.27.55",2017,"231I","231",40,"500",0,1,36,10.6267855642509,0.251408488799835,0.0395787312919266,47,5,35.788227,-81.417916,0
471570529489998,"37.175.57",2018,"M221D","M221",40,"500",0,3,26,12.1013926348873,0.679926536928325,0,100,5,35.262039,-82.731896,0
471570535489998,"37.115.17",2018,"M221D","M221",40,"500",0,5,37,11.8748192968707,0.711319000898503,0.149736473715195,62,6,35.890773,-82.732956,0
471570539489998,"37.153.23",2018,"232J","232",40,"500",0,4,6,16.2230288992736,0.119449640918007,0,3,4,35.114075,-79.771441,0
471570541489998,"37.11.1",2018,"M221D","M221",40,"500",0,3,16,15.7715860594066,1.42238719184043,0.0606363945717508,83,6,36.086471,-81.833405,0
471570551489998,"37.9.13",2018,"M221D","M221",40,"500",0,4,55,13.0574323073696,0.620380219523856,0.0200757249044346,48,3,36.443004,-81.472609,0
471570559489998,"37.97.104",2017,"231I","231",40,"500",0,5,22,10.4899761677518,0.479278904254984,0.0746331465584329,90,4,35.754025,-81.081399,0
471570646489998,"37.3.23",2018,"231I","231",40,"500",0,4,16,10.5398750237961,0.542390725582164,0.106712188755485,78,5,35.98212,-81.053674,0
471570661489998,"37.197.27",2018,"231I","231",40,"500",0,4,21,10.9738476995689,0.631916237921085,0.190250092960296,27,5,36.215416,-80.834505,0
473337864489998,"47.13.44",2017,"M221C","M221",40,"500",0,5,51,12.2478991865037,0.748446871126878,0.144085816913469,129,5,36.584055,-84.177861,0
473337868489998,"47.151.28",2018,"M221C","M221",40,"500",0,1,19,11.7852701535685,0.631356561628454,0.075157847908756,102,5,36.291605,-84.348901,0
473337871489998,"47.13.36",2018,"M221C","M221",40,"500",0,5,22,15.0433658847632,0.402261237276221,0.0969864076712917,78,4,36.220867,-84.262145,0
473337872489998,"47.1.14",2017,"M221C","M221",40,"500",0,4,20,9.17861040075723,0.744300336838286,0.263116680134577,60,5,36.10275,-84.292092,0
473337873489998,"47.1.24",2018,"M221C","M221",40,"500",0,7,28,12.6666113652492,0.568911154966262,0.0891533869152192,55,4,36.10773,-84.410953,0
473337874489998,"47.145.16",2018,"221J","221",40,"500",0,4,27,13.6649551773872,0.834245750533171,0.0796615213811911,78,5,35.854926,-84.508779,0
473337875489998,"47.145.25",2018,"M221C","M221",40,"500",0,3,18,10.927473022921,0.641382754487348,0.0662813504154247,75,4,35.983019,-84.405053,0
473337889489998,"47.155.48",2017,"221J","221",40,"500",0,4,54,11.7781963428578,0.549164648362801,0.027758423787833,111,5,35.881351,-83.716366,0
473337895489998,"47.163.50",2017,"M221A","M221",40,"500",0,2,9,13.0148713017071,0.43965145366603,0.0648411384174369,104,5,36.404912,-82.371002,0
473337897489998,"47.91.49",2017,"M221D","M221",40,"500",0,5,39,9.63232126245931,0.555778876185159,0.0217595087741184,81,5,36.365744,-81.950279,0
473337898489998,"47.91.44",2017,"M221D","M221",40,"500",0,4,22,13.0433362560986,0.746068658448799,0.0350902178714052,69,4,36.368117,-81.994751,0
473337908489998,"47.97.48",2017,"231H","231",40,"500",0,5,31,15.5850622926784,0.453494170711981,0.0656253504699112,81,4,35.828439,-89.489351,0
473337921489998,"47.109.32",2017,"231B","231",40,"500",0,5,36,12.2738009791666,0.595503619534102,0.148203964737544,56,4,35.085904,-88.771182,0
473337953489998,"47.43.25",2017,"223E","223",40,"500",0,3,62,11.1770747514723,0.677737407731331,0.0638482852748904,65,4,36.00173,-87.395818,0
473337955489998,"47.37.42",2018,"223E","223",40,"500",0,2,32,9.94780824548246,0.448935621280264,0.0771840462677245,62,3,36.04294,-86.979332,0
473337956489998,"47.187.77",2018,"223E","223",40,"500",0,5,13,11.5684772838376,0.706027932368796,0.179798374338427,79,5,36.007626,-87.102815,0
473337957489998,"47.43.31",2017,"223E","223",40,"500",0,3,14,9.72995375117477,0.394647505460516,0.00948551854000748,81,5,36.091223,-87.182014,0
473337974489998,"47.15.19",2017,"223E","223",40,"500",0,5,15,10.3771498059553,0.801057857749117,0.138904353579876,72,4,35.779898,-86.059664,0
473337988489998,"47.133.21",2018,"223E","223",40,"500",0,6,27,13.5006237672658,0.542700548543449,0.00853534778432601,58,4,36.279758,-85.304526,0
473337990489998,"47.27.23",2018,"223E","223",40,"500",0,5,9,8.87130204648675,0.359172349556738,0.131788863831164,86,4,36.420404,-85.513412,0
473337993489998,"47.141.15",2018,"221H","221",40,"800",0,5,24,12.6128682084784,0.480029860489753,0,91,3,36.125952,-85.352156,0
473337999489998,"47.141.14",2017,"221H","221",40,"500",0,4,15,10.0281573279411,0.621688073401998,0.204653323247034,67,5,36.073901,-85.256968,0
473338001489998,"47.19.55",2017,"M221D","M221",40,"500",0,5,42,9.679052332437,0.617243830871884,0.00870601860281326,83,5,36.276608,-82.158802,0
473338009489998,"47.49.38",2018,"221H","221",40,"500",0,2,12,9.91914083168042,0.54418194406593,0.0842039003867758,72,6,36.410165,-84.862659,0
473338011489998,"47.151.30",2018,"M221C","M221",40,"500",0,7,46,11.4894672262406,0.641595027196248,0.088124383272896,84,5,36.50034,-84.39971,0
473338012489998,"47.151.34",2018,"221H","221",40,"500",0,6,19,9.50651598398941,0.451413774175711,0.0421592742095335,73,5,36.583651,-84.507321,0
473338013489998,"47.105.17",2018,"221J","221",40,"500",0,2,16,9.8962675343339,0.331232847560147,0.107145519093044,72,4,35.720832,-84.241115,0
473338020489998,"47.123.99",2017,"M221D","M221",40,"500",0,4,55,10.0133774158736,0.404814826806305,0.136646233461828,75,5,35.433023,-84.192576,0
473338025489998,"47.9.27",2018,"M221D","M221",40,"500",0,2,35,11.7801474948321,0.421426248975217,0.165401101185502,82,4,35.704845,-83.772226,0
473338037489998,"47.73.30",2018,"221J","221",40,"500",0,4,47,7.56631290055407,0.134660732979443,0.108443469165573,9,4,36.579692,-82.642661,0
473338038489998,"47.81.24",2018,"223E","223",40,"500",0,2,7,13.6800544183453,0.57935539618774,0.0389060691147692,97,5,35.908528,-87.284752,0
473338048489998,"47.99.44",2018,"223E","223",40,"500",0,5,6,8.62815159811185,0.221796888533274,0.0526500341851546,16,5,35.426754,-87.408378,0
473338055489998,"47.151.36",2018,"221H","221",40,"500",0,4,14,10.09673214461,0.592401210785745,0.334504245063086,54,5,36.41888,-84.556298,0
473338059489998,"47.39.21",2018,"231B","231",40,"500",0,6,30,12.4641987307648,0.439114485623822,0.171225259906729,104,5,35.428604,-88.158625,0
473338075489998,"47.79.30",2017,"231H","231",40,"500",0,6,9,10.9903204164912,0.450813781287039,0.0607121801648159,73,4,36.177606,-88.407039,0
473338077489998,"47.79.48",2017,"231H","231",40,"500",0,5,32,9.56221731608313,0.170853846974009,0.344183047253696,10,5,36.181724,-88.517396,0
473338090489998,"47.77.47",2017,"231B","231",40,"500",0,4,22,13.896925755524,0.347529858319387,0.134304061406077,56,4,35.72519,-88.21889,0
473338093489998,"47.31.25",2017,"223E","223",40,"500",0,5,6,12.5130746436292,0.68492706047042,0.0394801349419738,77,4,35.42391,-86.119015,0
473338094489998,"47.181.52",2018,"223E","223",40,"500",0,5,71,11.4596449132799,0.638282437309108,0.112597124903819,93,4,35.166125,-87.943873,0
473338095489998,"47.71.41",2018,"231B","231",40,"500",0,6,13,10.646076618568,0.43754514024709,0.0936674633677886,87,5,35.256853,-88.096506,0
473338098489998,"47.71.50",2018,"231B","231",40,"500",0,4,11,11.8572762470982,0.501747326283791,0.105005681298375,61,4,35.103606,-88.127039,0
473338100489998,"47.161.37",2017,"223E","223",40,"500",0,3,20,15.2332530997158,0.39176720356716,0.0944703411778651,86,5,36.392875,-87.769231,0
473338103489998,"47.125.40",2017,"223E","223",40,"500",0,3,42,12.6473508637567,0.863517168857579,0,63,4,36.52622,-87.448317,0
473338106489998,"47.185.30",2017,"223E","223",40,"500",0,5,28,10.8264277793526,0.49979969003272,0.1906718488478,64,4,35.907566,-85.371158,0
473338128489998,"47.9.34",2018,"221J","221",40,"500",0,2,27,10.9139818581487,0.376810840402886,0.0786996714164504,62,4,35.657702,-83.981075,0
473338131489998,"47.51.2",2018,"223E","223",40,"500",0,5,16,12.0154824364991,0.568814039592567,0.0283726551113967,46,5,35.0878,-86.169975,0
473338158489998,"47.129.33",2018,"M221C","M221",40,"500",0,4,41,14.4019363014412,0.748989050151325,0.18721709017553,57,4,36.193776,-84.50796,0
473338160489998,"47.129.26",2018,"221H","221",40,"500",0,5,7,10.7132068028205,0.525093278749394,0.0601420738351946,97,5,36.281146,-84.721109,0
473338163489998,"47.35.47",2018,"221H","221",40,"500",0,5,28,11.8611498177875,0.400190497168317,0.0276005078151633,68,5,35.982748,-84.773163,0
473338164489998,"47.35.48",2018,"221H","221",40,"500",0,5,17,9.89077853356347,0.404996221096007,0.353086925724181,56,5,35.897376,-84.767036,0
473338166489998,"47.129.23",2018,"221H","221",40,"500",0,5,28,10.509519494249,0.678998299769844,0.0443185222331685,71,5,35.983066,-84.549264,0
473338174489998,"47.25.34",2018,"221J","221",40,"500",0,5,12,9.82116882773416,0.442631026045824,0.479674929510872,28,4,36.502026,-83.761972,0
473338181489998,"47.9.43",2017,"221J","221",40,"500",0,4,50,9.99329404780656,0.511760494061396,0.118070052580721,72,5,35.748113,-83.771217,0
473338188489998,"47.59.1",2017,"M221A","M221",40,"500",0,4,0,12.5445986991111,0.501287728649648,0.279538620424268,56,3,36.116521,-82.832675,0
473338194489998,"47.29.54",2017,"M221D","M221",40,"500",0,5,51,11.9358004898429,0.352700847871052,0.0654851666543638,75,3,35.886322,-83.066632,0
473338240489998,"47.85.1",2017,"223E","223",40,"500",0,4,23,11.8335117357444,0.269159412536867,0.0266033405690612,95,6,35.976808,-87.678653,0
473338241489998,"47.85.24",2017,"223E","223",40,"500",0,5,64,9.08220037415844,0.192245191839172,0.16411513838973,65,5,35.893321,-87.857506,0
473338243489998,"47.85.43",2017,"223E","223",40,"500",0,6,34,9.86814861779337,0.500359518357742,0.017618834129363,83,5,36.001458,-87.707811,0
473338249489998,"47.135.25",2018,"223E","223",40,"500",0,5,43,8.65956974382377,0.416972561083653,0.051090735195894,61,4,35.735674,-87.976578,0
473338264489998,"47.127.13",2018,"223E","223",40,"500",0,3,33,11.2870553754121,0.510887841489837,0.11311607668857,69,4,35.316218,-86.523166,0
473338275489998,"47.141.25",2018,"223E","223",40,"500",0,6,48,11.4364606228915,0.436670875488847,0.0745349177661056,66,5,36.121699,-85.734216,0
473338292489998,"47.115.36",2018,"221H","221",40,"500",0,4,37,11.6114885637745,0.442100612071219,0.0551814605555018,67,5,35.11306,-85.779054,0
473338293489998,"47.49.43",2018,"223E","223",40,"500",0,6,23,11.3993734163644,0.612686899992104,0.23148936259017,55,5,36.503442,-85.036247,0
473338299489998,"47.133.17",2018,"221H","221",40,"800",0,6,43,11.4943464364008,0.408800572262742,0,64,3,36.198722,-85.311788,0
473338300489998,"47.35.59",2018,"221H","221",40,"500",0,5,9,8.73894906549013,0.396103669942899,0.148888276619136,60,5,36.031716,-85.209564,0
473338310489998,"47.121.17",2018,"221J","221",40,"500",0,4,10,8.52682043124321,0.650144070505066,0.0798811235125344,66,5,35.424537,-84.842024,0
473338322489998,"47.139.96",2018,"221J","221",40,"500",0,4,11,12.3131366163676,0.628873216382668,0.143452294005389,84,4,35.259008,-84.577539,0
473338325489998,"47.173.17",2017,"221J","221",40,"500",0,5,43,13.1658107015319,0.423843089294987,0.10333650821265,65,5,36.279463,-83.700796,0
473338347489998,"47.91.46",2018,"M221D","M221",40,"500",0,3,60,13.6436187770449,0.882753377165583,0,88,5,36.362912,-81.841777,0
473338353489998,"47.81.47",2018,"223E","223",40,"500",0,3,19,9.99939581508136,0.476009291838423,0.100082885323374,70,5,35.819112,-87.716681,0
473338371489998,"47.37.28",2018,"223E","223",40,"500",0,3,20,12.7932155315372,0.668025035881557,0.136789802775245,105,4,36.343307,-86.861567,0
473338382489998,"47.113.25",2018,"231H","231",40,"500",0,5,6,9.0852848056624,0.372303153927911,0.217576455295705,39,4,35.520103,-88.885198,0
473338391489998,"47.79.36",2017,"223E","223",40,"500",0,5,9,10.8255484849499,0.622738662107168,0.0280046087658449,56,4,36.443098,-88.126998,0
473338395489998,"47.79.41",2017,"231H","231",40,"500",0,4,26,10.9117826224682,0.465885929309362,0.171359808107401,81,5,36.350897,-88.305034,0
473338406489998,"47.181.42",2018,"231B","231",40,"500",0,2,6,10.715876072445,0.381160433001738,0.0607049741090018,83,5,35.217336,-87.670403,0
473338408489998,"47.181.27",2018,"223E","223",40,"500",0,4,19,10.7828103943267,0.691148275518515,0.100228932029115,93,5,35.295864,-87.833251,0
473338419489998,"47.35.32",2018,"221H","221",40,"500",0,3,28,9.76629950700909,0.605150376217274,0.197891968517155,80,5,35.992023,-84.782167,0
473338422489998,"47.21.23",2017,"223E","223",40,"500",0,4,37,11.4468821567758,0.60465349985003,0,76,5,36.16055,-86.996714,0
473338426489998,"47.187.34",2018,"223E","223",40,"500",0,4,21,14.296806170144,0.513084245670783,0.181102761134243,93,4,35.90135,-86.885545,0
473338427489998,"47.187.49",2018,"223E","223",40,"500",0,5,27,12.7937484733756,0.557586431989197,0.178586928746227,58,5,35.782893,-86.976323,0
473338454489998,"47.67.18",2018,"221J","221",40,"500",0,4,37,11.2877386343882,0.535343108251302,0.156673606495868,70,4,36.409591,-83.323236,0
473338460489998,"47.61.14",2017,"221H","221",40,"500",0,5,6,10.8493951444309,0.707849304366439,0.148837512983872,76,5,35.402819,-85.806187,0
473338467489998,"47.27.21",2018,"223E","223",40,"500",0,5,65,9.10744887441044,0.561821122568209,0.0391386297155909,66,4,36.503988,-85.635792,0
473338469489998,"47.115.42",2018,"231C","231",40,"500",0,5,23,11.6195524870797,0.250897655642733,0.180044158864153,95,5,35.04141,-85.530523,0
473338470489998,"47.115.34",2018,"231C","231",40,"500",0,4,30,11.4185914529433,0.516814769280388,0.105101340031994,58,3,35.042832,-85.78887,0
473338488489998,"47.55.54",2018,"223E","223",40,"500",0,3,41,11.4389466298257,0.399758324545497,0.271228012659686,56,4,35.3022,-87.144869,0
473338489489998,"47.55.53",2018,"223E","223",40,"500",0,5,36,11.2548322955076,0.765793194529136,0.048211135478722,78,5,35.209275,-87.032748,0
473338497489998,"47.21.20",2017,"223E","223",40,"500",0,3,4,10.7989454217633,0.374768658205333,0,58,4,36.342032,-87.045484,0
473338499489998,"47.37.40",2018,"223E","223",40,"500",0,3,3,10.574528129486,0.660729713072381,0.10421800378613,60,4,36.309048,-86.924417,0
473338501489998,"47.43.33",2017,"223E","223",40,"500",0,4,23,11.5015216384616,0.331155465769954,0.0750515872916599,66,4,36.304486,-87.225402,0
480976090489998,"51.17.70",2018,"M221A","M221",40,"500",0,3,73,12.0443762810699,0.544573037145212,0.111842270347754,102,5,37.972768,-79.997725,0
480976091489998,"51.5.52",2018,"M221A","M221",40,"500",0,6,69,9.61843468108432,0.388365189013685,0.145259843838704,117,5,37.830807,-80.080998,0
480976100489998,"51.17.66",2018,"M221A","M221",40,"500",0,4,25,13.7640110432969,0.851516349723499,0,65,5,37.898089,-79.88167,0
480976102489998,"51.23.35",2018,"M221A","M221",40,"500",0,5,56,10.4272993353299,0.804615074316796,0,71,5,37.717387,-79.823478,0
480976104489998,"51.5.49",2018,"M221A","M221",40,"500",0,5,29,10.8322249226183,0.695062429891634,0.0699821331647631,89,5,37.788974,-79.970621,0
480976106489998,"51.5.28",2018,"M221A","M221",40,"800",0,5,42,14.2080024399397,0.491129116640618,0,94,5,37.665259,-80.005604,0
480976111489998,"51.51.1",2017,"M221C","M221",40,"500",0,4,55,11.9837895559465,0.709626155609697,0.0334345127228238,61,4,37.046996,-82.22277,0
480976112489998,"51.51.50",2017,"M221C","M221",40,"500",0,3,71,9.23394150272112,0.637871934927529,0.157050838563338,84,6,36.985991,-82.363158,0
480976113489998,"51.51.25",2017,"M221C","M221",40,"800",0,5,64,8.79604369107979,0.391202840015733,0.125206737349905,49,5,37.021285,-82.443281,0
480976114489998,"51.167.64",2018,"M221A","M221",40,"500",0,2,95,10.6175471598815,0.501165274817154,0.0088383633216471,69,4,36.878446,-82.128258,0
480976116489998,"51.195.22",2017,"M221C","M221",40,"500",0,3,20,10.0106037530211,0.517296303526657,0.179492981680916,57,5,36.951088,-82.642163,0
480976122489998,"51.169.33",2018,"M221A","M221",40,"500",0,5,24,11.8835478573286,0.800624126619999,0.188673253847413,90,5,36.711994,-82.514933,0
480976123489998,"51.169.23",2017,"M221A","M221",40,"500",0,5,33,10.1045781703147,0.286988235100563,0.178735830195839,66,4,36.622361,-82.533979,0
480976142489998,"51.77.18",2018,"M221D","M221",40,"500",0,5,40,9.53208205143525,0.578347649390351,0.079057677388688,52,5,36.705362,-81.084773,0
480976156489998,"51.91.21",2018,"M221A","M221",40,"500",0,6,35,10.8900632808478,0.517562517122052,0,94,5,38.342987,-79.64258,0
480976159489998,"51.91.56",2018,"M221A","M221",40,"500",0,6,26,11.259662517145,0.666900637357131,0.0855572775463304,70,6,38.542196,-79.580695,0
480976160489998,"51.17.22",2018,"M221A","M221",40,"500",0,5,18,10.385402513425,0.757163716803212,0,94,6,38.210291,-79.731567,0
480976161489998,"51.17.58",2018,"M221A","M221",40,"500",0,3,51,14.4330895540101,0.854413284842797,0.0184055472040347,98,5,38.109654,-79.772484,0
480976162489998,"51.17.53",2018,"M221A","M221",40,"500",0,4,41,10.7515355759714,0.587329903282178,0.12331005876405,94,5,38.042073,-79.644108,0
480976164489998,"51.17.71",2018,"M221A","M221",40,"500",0,6,35,9.02244675542868,0.557197969298652,0.0504145659141581,71,6,37.966466,-79.849796,0
480976167489998,"51.163.76",2018,"M221A","M221",40,"500",0,5,40,9.98674121022468,0.457835839392417,0.16249073542491,64,6,37.725681,-79.643707,0
480976179489998,"51.163.71",2018,"M221A","M221",40,"500",0,5,28,12.1442990740512,0.558057541086657,0.0232260997832686,47,4,38.024005,-79.390803,0
480976180489998,"51.163.36",2018,"M221A","M221",40,"500",0,3,38,13.5161569982003,0.628977099606099,0.107561340221922,87,5,37.986029,-79.317206,0
480976184489998,"51.19.87",2018,"M221D","M221",40,"500",0,3,22,9.06896283797225,0.389172573943296,0.151312514386675,79,6,37.536886,-79.440927,0
480976200489998,"51.69.23",2018,"M221A","M221",40,"500",0,6,48,9.49289207776008,0.479318146486112,0.0297123813866837,80,6,39.081114,-78.153791,0
480976205489998,"51.69.44",2018,"M221A","M221",40,"500",0,2,0,11.1981126656561,0.468895257663495,0.0364347415139673,63,4,39.081742,-78.449838,0
480976206489998,"51.171.10",2018,"M221A","M221",40,"500",0,6,20,15.5762202206966,0.881719117363876,0.0232281763183015,85,5,38.985634,-78.508102,0
480976207489998,"51.3.10",2018,"221D","221",40,"500",0,5,35,13.216504832973,0.718299903660189,0.131186048928882,85,6,37.912945,-78.584839,0
480976210489998,"51.3.23",2018,"M221D","M221",40,"500",0,3,48,12.8502918254801,0.579390882358519,0.0624300159556773,91,4,37.914688,-78.753114,0
480976214489998,"51.125.71",2018,"M221D","M221",40,"500",0,5,28,10.0623962445244,0.567192873044514,0.0147503880807296,48,5,37.858247,-79.085593,0
480976219489998,"51.9.52",2018,"231I","231",40,"500",0,5,35,12.3577991568078,0.582515695288999,0.0754997276023751,76,5,37.538371,-78.920685,0
480976231489998,"51.61.80",2018,"M221D","M221",40,"500",0,4,30,13.3715078514812,0.541379208384241,0.0646285357797343,79,5,38.89132,-78.057814,0
480976233489998,"51.61.5",2018,"221D","221",40,"500",0,2,12,8.72139897034874,0.348966529827794,0.0801265215148851,54,4,38.733251,-77.805382,0
480976239489998,"51.47.48",2018,"221D","221",40,"500",0,5,0,12.4546510723237,0.689644051527859,0.0580484963783871,94,5,38.486531,-77.949225,0
480976241489998,"51.47.1",2018,"221D","221",40,"500",0,5,7,12.733897394637,0.757967415702227,0.0556527913585128,77,4,38.443129,-78.111126,0
480976248489998,"51.7.43",2017,"231I","231",40,"500",0,6,11,14.4170641647471,0.728891434110312,0.161172084731529,81,4,37.409097,-78.033415,0
480976266489998,"51.99.5",2017,"232I","232",40,"500",0,4,30,14.0871099472769,0.646768494483859,0,61,4,38.330794,-77.191944,0
480976267489998,"51.179.20",2018,"232A","232",40,"500",0,5,28,13.950833997678,0.840175456763019,0.0574935363185152,83,6,38.42833,-77.344374,0
480976293489998,"51.159.26",2017,"232H","232",40,"500",0,5,6,10.5695411442503,0.462516844261521,0.163852984561989,42,4,38.04546,-76.851815,0
480976337489998,"51.89.21",2018,"231I","231",40,"500",0,3,23,9.90721470574886,0.516237208350867,0.184523423325912,34,4,36.643826,-79.722052,0
480976338489998,"51.167.72",2017,"M221A","M221",40,"500",0,4,33,15.7388891469172,0.60053378144307,0.0186523744280176,56,4,37.022606,-81.903983,0
480976340489998,"51.27.60",2018,"M221C","M221",40,"500",0,3,22,8.85332588976283,0.399834325853693,0.182514203740874,50,4,37.100691,-82.032976,0
480976345489998,"51.167.62",2017,"M221C","M221",40,"800",0,4,31,15.3631677422634,0.428321396821937,0,61,4,36.952321,-82.246018,0
480976350489998,"51.27.3",2018,"M221C","M221",40,"500",0,3,70,11.3400995208533,0.670685291298526,0.187985490581161,72,5,37.4978,-82.010176,0
480976352489998,"51.27.45",2017,"M221C","M221",40,"500",0,4,75,13.4210361197009,1.01278224730554,0.0859467041727345,110,5,37.316193,-82.080181,0
480976355489998,"51.51.41",2017,"M221C","M221",40,"500",0,4,53,7.83270387541876,0.0822647300957608,0.250643069728032,12,3,37.261044,-82.263466,0
480976358489998,"51.77.54",2018,"M221D","M221",40,"500",0,2,41,12.1597697346619,0.527452360637517,0.0609516404652484,78,5,36.706314,-81.261723,0
480976383489998,"51.23.13",2018,"M221A","M221",40,"500",0,3,22,7.442859252072,0.128845991977412,0.419542245580094,13,3,37.437962,-79.96129,0
480976392489998,"51.67.83",2018,"231I","231",40,"500",0,2,29,9.67060264696857,0.314183205587228,0.122721609077014,87,5,36.799976,-79.772573,0
480976394489998,"51.67.49",2018,"231I","231",40,"500",0,4,18,11.8546404416161,0.381120311240825,0.138498919943653,62,5,36.886052,-80.035038,0
